Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth,Chain,Timestamp_Rounded,timestamp,ETH Price (USD),Gas Price (ETH),Total Cost (ETH),Total Cost (USD)
bd76026af9ad6fd55f29acad906f0cf59d259c5d4f5a787c78ac710e7f358d22,16193077,2024-09-21 10:30:10,0.11,643030,4,2,Polygon,2024-09-21,2024-09-21 10:04:06.336,2553.213237662063,1.1000000000000001e-10,7.073330000000001e-05,0.18059719790352202
e74aa8ed03aa2d0c90ab75829e3189fe6ca50466fa815969950b0b33ad4e3f70,9749576,2024-09-21 11:00:06,0.060000007,843098,11,4,Linea,2024-09-21,2024-09-21 10:04:06.336,2553.213237662063,6.000000700000001e-11,5.0585885901686005e-05,0.12915655352304742
aca2ed28065cb0859161c23e8e33b1e01ea1f7b3ac641d4e7758f1e7a23459ae,16193671,2024-09-21 11:00:08,0.14,636031,4,2,Polygon,2024-09-21,2024-09-21 10:04:06.336,2553.213237662063,1.4000000000000003e-10,8.904434000000002e-05,0.22734918762688158
bae9b0b09e95b26bca7df5e7f6f5dfc22401e38ef0f536123446af30c2ae33db,9750474,2024-09-21 11:30:04,0.060962307,822070,11,4,Linea,2024-09-21,2024-09-21 11:26:29.760,2550.7475714514594,6.096230700000001e-11,5.011528371549001e-05,0.12783143822988702
7ad6403335c0b1b23a6967767561af63673c7194e8453593a1680f04918d5905,16194266,2024-09-21 11:30:06,0.13,629077,4,2,Polygon,2024-09-21,2024-09-21 11:26:29.760,2550.7475714514594,1.3000000000000002e-10,8.178001000000001e-05,0.20860016190077607
40ead2634a68969933772312d64260a63e53d2e32f7a63db5c1231c6071a4bcc,9751374,2024-09-21 12:00:04,0.062982108,845830,11,4,Linea,2024-09-21,2024-09-21 11:26:29.760,2550.7475714514594,6.2982108e-11,5.327215640964e-05,0.13588382358787154
b6afc00967c5d39c41be03ae764739f4f86b545754ed64458e9570638ab9fa0d,16194863,2024-09-21 12:00:10,0.144,643086,4,2,Polygon,2024-09-21,2024-09-21 11:26:29.760,2550.7475714514594,1.44e-10,9.2604384e-05,0.23621040759375836
e201be2ef2f3471f9a46f047036a160b92f7d37938689b8f534ecf0be29ec312,9752271,2024-09-21 12:30:04,0.068211796,834677,11,4,Linea,2024-09-21,2024-09-21 12:11:03.870,2555.2310406932866,6.8211796e-11,5.693481724989201e-05,0.14548161233312365
543c99c1ec9404477178e3b75e23a7fda8575a285da4c85304fcf6cea94d3442,16195457,2024-09-21 12:30:08,0.161,622034,4,2,Polygon,2024-09-21,2024-09-21 12:11:03.870,2555.2310406932866,1.61e-10,0.000100147474,0.2558999342118239
d0a20b85f8e03c1354656dcc5e9ed4458042425e48940477184401466aa27016,9753170,2024-09-21 13:00:04,0.0679,824986,11,4,Linea,2024-09-21,2024-09-21 12:11:03.870,2555.2310406932866,6.79e-11,5.60165494e-05,0.1431352258194089
0f699837e3fda55ef0988e5f5713c6b655632b6f666572893d2d3fa3fa92ba88,16196054,2024-09-21 13:00:09,0.151,643030,4,2,Polygon,2024-09-21,2024-09-21 12:11:03.870,2555.2310406932866,1.51e-10,9.709752999999999e-05,0.2481066226306476
c1415711f40c81c4c821a4073bd08aa988c625a57a1f85351878e4ba0b898482,9754067,2024-09-21 13:30:03,0.065712456,838823,11,4,Linea,2024-09-21,2024-09-21 13:08:02.868,2563.505487906928,6.571245600000001e-11,5.5121119479288005e-05,0.14130329228472827
3621eb121cc5d88541b73ccbad14277ac57a621818ce97d9674d99735e7277ca,16196648,2024-09-21 13:30:06,0.398,628997,4,2,Polygon,2024-09-21,2024-09-21 13:08:02.868,2563.505487906928,3.98e-10,0.000250340806,0.6417500300280436
ab5fe6118d33ce6cef7cde5d2c62bc2b93db4a9aef6f74b49be4d35498722de0,9754965,2024-09-21 14:00:03,0.083690724,824882,11,4,Linea,2024-09-21,2024-09-21 13:08:02.868,2563.505487906928,8.3690724e-11,6.9034971794568e-05,0.17697152905287505
1788dda0da29959de9fba8a021566cc262c994b5b2e0a81d4b1634ca29a4e24e,16197244,2024-09-21 14:00:06,0.635,629033,4,2,Polygon,2024-09-21,2024-09-21 13:08:02.868,2563.505487906928,6.350000000000001e-10,0.00039943595500000005,1.0239562627098449
e4ccd8698a6af327778406925f0ef68487f0fe6ab714b36ffdeb79d5b10402df,9755865,2024-09-21 14:30:04,0.105667145,836111,11,4,Linea,2024-09-21,2024-09-21 14:24:45.472,2570.2158612242065,1.0566714500000001e-10,8.834946227309501e-05,0.22707718926493844
0771ba12a75852a0fd196951031e8da9db3b301692c51ccb254e0bba26c80770,16197840,2024-09-21 14:30:06,0.493,636008,4,2,Polygon,2024-09-21,2024-09-21 14:24:45.472,2570.2158612242065,4.930000000000001e-10,0.00031355194400000004,0.8058961797864843
684de9e2a4e28f7d43a483e8fd0a887cc39f516b18e58476003b5226e26111f2,9756764,2024-09-21 15:00:03,0.1091444,836051,11,4,Linea,2024-09-21,2024-09-21 14:24:45.472,2570.2158612242065,1.091444e-10,9.12502847644e-05,0.23453292924268646
e9aebd902d61356d5950727d58414562c300ce207b32742386d0ec151d0c907e,16198435,2024-09-21 15:00:07,0.387,636099,4,2,Polygon,2024-09-21,2024-09-21 14:24:45.472,2570.2158612242065,3.8700000000000006e-10,0.00024617031300000003,0.6327108430351276
4d6b83bb66216b4d21d4a0153d85a3150176190eed613531ee942eed96a3d113,9757662,2024-09-21 15:30:03,0.11021369,824846,11,4,Linea,2024-09-21,2024-09-21 15:21:42.251,2557.275165836981,1.1021369000000001e-10,9.090932134174001e-05,0.23248014981032558
f20f5431487450c63126fc2162c3637553bfd3a4f6216ef5caa7fe3a11ad2519,16199030,2024-09-21 15:30:07,0.248,628997,4,2,Polygon,2024-09-21,2024-09-21 15:21:42.251,2557.275165836981,2.48e-10,0.00015599125600000003,0.39891256505651906
65a151cad604aeee8f5d055310181eeff0573c648e4f188c1baaa8293492b6d2,9758558,2024-09-21 16:00:03,0.12217102,829061,11,4,Linea,2024-09-21,2024-09-21 15:21:42.251,2557.275165836981,1.2217102000000002e-10,0.00010128722801222002,0.2590193128121181
a30ba96427ce40073b6a88fc09fba2b8cc0b98c6cae12a2cacfb9f6764679479,16199626,2024-09-21 16:00:07,0.174,622126,4,2,Polygon,2024-09-21,2024-09-21 15:21:42.251,2557.275165836981,1.74e-10,0.000108249924,0.2768248423489406
d7decc1ef4ebe0f1e0c8a2c4f7857ea923f5e6e9552b9e816777879036f9c11a,9759456,2024-09-21 16:30:04,0.126107035,819178,11,4,Linea,2024-09-21,2024-09-21 16:14:55.738,2567.0429585091715,1.2610703500000002e-10,0.00010330410871723001,0.26518608486763123
29f7832b09c013ab3f298b8efa555c335d2152aadb145afa2bbe9d5ca351366b,16200222,2024-09-21 16:30:09,0.151,626141,4,2,Polygon,2024-09-21,2024-09-21 16:14:55.738,2567.0429585091715,1.51e-10,9.454729099999999e-05,0.24270695760766753
89c6801b15080252e5497916bc93dbfe0c26a0bc1fa520edcb9d841c705e2314,9760356,2024-09-21 17:00:04,0.14259,838971,11,4,Linea,2024-09-21,2024-09-21 16:14:55.738,2567.0429585091715,1.4259e-10,0.00011962887488999999,0.3070924609207491
54c9b7c1cf6bc6756501da04ed6ee7c964bc50a382dbac3f7c3b99ccee316c77,16200817,2024-09-21 17:00:07,0.137,636020,4,2,Polygon,2024-09-21,2024-09-21 16:14:55.738,2567.0429585091715,1.3700000000000002e-10,8.713474000000001e-05,0.22367862075852746
8b7cad2ea6154bc6ec830e6dbbf840e29313bbedb8eba6324c5d882dbd8f0556,9761248,2024-09-21 17:30:02,0.098,838868,11,4,Linea,2024-09-21,2024-09-21 17:25:45.651,2568.9545897667726,9.800000000000001e-11,8.220906400000001e-05,0.21119135228323038
30afefdaf301024122012557e1a4a12b23e5019f245fd2723b3e8a0b90659149,16201412,2024-09-21 17:30:07,0.158,650132,4,2,Polygon,2024-09-21,2024-09-21 17:25:45.651,2568.9545897667726,1.5800000000000002e-10,0.00010272085600000001,0.26388521448597174
c05c274f112c86a9860caee36cd6ea9a1a6617f6034048b3f509868e8958bf18,9762146,2024-09-21 18:00:05,0.087,835971,11,4,Linea,2024-09-21,2024-09-21 17:25:45.651,2568.9545897667726,8.7e-11,7.272947699999999e-05,0.1868387237504869
443305730be5fea429346a26b8841243f3271f926eb3a6b049b7a3b29970f6eb,16202007,2024-09-21 18:00:08,0.183,628929,4,2,Polygon,2024-09-21,2024-09-21 17:25:45.651,2568.9545897667726,1.8300000000000001e-10,0.000115094007,0.29567127753729905
bd92cb6f07914b2dd59ad2a8b16337d8586f00fd3c7c14e620c85f3fa9d7b929,9763038,2024-09-21 18:30:02,0.08,824942,11,4,Linea,2024-09-21,2024-09-21 18:29:08.939,2568.9091273187246,8.000000000000001e-11,6.599536e-05,0.1695360826646851
3707bb532f79b128d5c556dad1fee7e77728fcc323bcec05c059cc900aa53c11,16202603,2024-09-21 18:30:09,0.242,621942,4,2,Polygon,2024-09-21,2024-09-21 18:29:08.939,2568.9091273187246,2.42e-10,0.000150509964,0.3866464202720127
6c8e40f8db2ba16fc5f16f69dba25ccdf042a6e8dc370c5ca21e639c00ee59e9,9763932,2024-09-21 19:00:04,0.07448,838860,11,4,Linea,2024-09-21,2024-09-21 18:29:08.939,2568.9091273187246,7.448000000000001e-11,6.24782928e-05,0.16050105663321176
0ca43e5621c86479dbb1668c13a5a4a6aa4abf8441372ed5077b0391505d6400,16203197,2024-09-21 19:00:07,0.17,650040,4,2,Polygon,2024-09-21,2024-09-21 18:29:08.939,2568.9091273187246,1.7000000000000003e-10,0.00011050680000000002,0.28388192715078486
7635d394527449aaa874f084630241e871694023b867801512d9ca3cb8ad5a81,9764824,2024-09-21 19:30:04,0.09409,822138,11,4,Linea,2024-09-21,2024-09-21 19:16:31.226,2576.8199244632883,9.409e-11,7.735496442e-05,0.19932981357360477
7f7bd641f399c0b2eed9f8373b519fd75fb9fea5ff6e9f08db42da069797a53a,16203791,2024-09-21 19:30:08,0.157,649948,4,2,Polygon,2024-09-21,2024-09-21 19:16:31.226,2576.8199244632883,1.57e-10,0.000102041836,0.26294343613361526
2cf605f1dfb2c1b047a7708dc2e3f291f51e543cadb553ea09bdd83dc4dd4fb5,9765712,2024-09-21 20:00:03,0.09215,838915,11,4,Linea,2024-09-21,2024-09-21 19:16:31.226,2576.8199244632883,9.215e-11,7.730601725e-05,0.19920368553070264
92fe6c15517733c959ca4bc9bffbcec9d77494ea3cac7ceb9b1a88836f299c8c,16204386,2024-09-21 20:00:07,0.241,629009,4,2,Polygon,2024-09-21,2024-09-21 19:16:31.226,2576.8199244632883,2.41e-10,0.000151591169,0.3906231446518816
40dd06595b60f32b0ffcd27decbf4e4cebfef6b06078209bbeb36592ff8640b1,9766593,2024-09-21 20:30:05,0.0884446,845890,11,4,Linea,2024-09-21,2024-09-21 20:07:25.348,2570.8015299825724,8.84446e-11,7.4814402694e-05,0.1923329809104675
caa28d23d0f5f519317515eb94e524ad3afb5049fb5eb13621d00726df98d73c,16204981,2024-09-21 20:30:09,0.111,643030,4,2,Polygon,2024-09-21,2024-09-21 20:07:25.348,2570.8015299825724,1.11e-10,7.137633e-05,0.183494378368541
155f936d2df7611af829024cff638df2106c340415b27abf969b7cc16dd90064,9767472,2024-09-21 21:00:03,0.083053243,852780,11,4,Linea,2024-09-21,2024-09-21 20:07:25.348,2570.8015299825724,8.3053243e-11,7.082614456554e-05,0.1820799608118571
745c811f010e64a54f9e222e3e84b5408025f2e64041eccf60f05ad4c8a2301b,16205575,2024-09-21 21:00:06,0.0955,636007,4,2,Polygon,2024-09-21,2024-09-21 20:07:25.348,2570.8015299825724,9.55e-11,6.0738668500000006e-05,0.1561470619089043
61942de308e0abc09d3f3f697ca4a74e0c4431d41c0f34f4f132170bf0193ddc,9768346,2024-09-21 21:30:05,0.091,831837,11,4,Linea,2024-09-21,2024-09-21 21:22:45.931,2565.8169808225903,9.100000000000001e-11,7.5697167e-05,0.19422507648876342
86558f6582a2dc7743b1b126ea7935c394ee7028ea444cdd9d9405a18c1314e5,16206172,2024-09-21 21:30:08,0.0974,636055,4,2,Polygon,2024-09-21,2024-09-21 21:22:45.931,2565.8169808225903,9.740000000000001e-11,6.1951757e-05,0.1589568701023948
0ec895584e38c15d77390a6e4289a369b837ee31f017460ccd8eba82af88c269,9769227,2024-09-21 22:00:03,0.08366017,838903,11,4,Linea,2024-09-21,2024-09-21 21:22:45.931,2565.8169808225903,8.366017e-11,7.018276759351001e-05,0.1800761368525534
cd53a0f2149461528c552637e4348c919bd93a4e8ada426446e247e820e606cd,16206767,2024-09-21 22:00:10,0.0839,635951,4,2,Polygon,2024-09-21,2024-09-21 21:22:45.931,2565.8169808225903,8.39e-11,5.33562889e-05,0.1369024720932959
b842feb6607871e5ca8db911bb2089a05eae04108a7ab6124dc3a732d2ec9fa2,9770096,2024-09-21 22:30:03,0.102,836139,11,4,Linea,2024-09-21,2024-09-21 22:21:52.493,2563.506240355935,1.02e-10,8.5286178e-05,0.21863164951910707
8cd317b1d0d980d5cb4556e6ced9b91cac5de603abd6bdf8b687f2b8452386fe,16207364,2024-09-21 22:30:09,0.0785,628953,4,2,Polygon,2024-09-21,2024-09-21 22:21:52.493,2563.506240355935,7.85e-11,4.93728105e-05,0.12656750782066103
ddf73224aeb46164b629a9da36e55d929be7233b1ab79c2ca403205677093987,9770961,2024-09-21 23:00:04,0.084263948,824986,11,4,Linea,2024-09-21,2024-09-21 22:21:52.493,2563.506240355935,8.4263948e-11,6.951657740472801e-05,0.17820617998520663
35c2560d91107b8263135a654c2f3b3c7c378a48dbaa8340fff1fddfa129b535,16207960,2024-09-21 23:00:10,0.0706,636111,4,2,Polygon,2024-09-21,2024-09-21 22:21:52.493,2563.506240355935,7.060000000000001e-11,4.49094366e-05,0.11512562097496923
54c0388a8197be2078f52a871b1102f8cfb39f5cf4f54d50943d04f38c0023fa,9771828,2024-09-21 23:30:04,0.09215,822154,11,4,Linea,2024-09-21,2024-09-21 23:29:15.557,2588.726101000788,9.215e-11,7.57614911e-05,0.1961257494613089
0ae1a17e680933f260df2ad63afbef25218c88fc5e967b1810dd634574272bd7,16208555,2024-09-21 23:30:09,0.0704,635915,4,2,Polygon,2024-09-21,2024-09-21 23:29:15.557,2588.726101000788,7.040000000000001e-11,4.476841600000001e-05,0.1158931669996613
f9789e1ad4b25a9991cbf5a6826a5522f748f4c414606a431eacdd2eb923935d,9772702,2024-09-22 00:00:02,0.11446,824750,11,4,Linea,2024-09-22,2024-09-21 23:29:15.557,2588.726101000788,1.1446000000000001e-10,9.4400885e-05,0.24437803495707378
1f087f1ae805c4d72d0d33d2025f9c9d0833c1fbf5a25789f051ab6928715055,16209154,2024-09-22 00:00:07,0.0887,635995,4,2,Polygon,2024-09-22,2024-09-21 23:29:15.557,2588.726101000788,8.87e-11,5.64127565e-05,0.14603717518095186
9f9e39e1ac23b75a77bd123b3686e86761305d7b93255b12a8cac7513cdc3ff1,9773595,2024-09-22 00:30:05,0.095341983,824822,11,4,Linea,2024-09-22,2024-09-22 00:08:20.729,2617.1100818452655,9.534198300000002e-11,7.864016510202601e-05,0.20580996892648848
6fcb0bc1b56fec044b84100e1e18b8d3962831ad31167294da6965846ac320bc,16209752,2024-09-22 00:30:09,0.0811,628997,4,2,Polygon,2024-09-22,2024-09-22 00:08:20.729,2617.1100818452655,8.110000000000001e-11,5.1011656700000006e-05,0.1335031210411996
1d3e11abb8177883fb73c48ed0e6e25482ecfdccfbc30a9b02592bac3eafe074,9774480,2024-09-22 01:00:05,0.078,838995,11,4,Linea,2024-09-22,2024-09-22 00:08:20.729,2617.1100818452655,7.8e-11,6.544161e-05,0.17126789730318595
33b5021965d1fe3e4fabe38e05605c103f1e7da30ddb7b0805a3b50b6e73d376,16210346,2024-09-22 01:00:06,0.0832,629077,4,2,Polygon,2024-09-22,2024-09-22 00:08:20.729,2617.1100818452655,8.320000000000001e-11,5.2339206400000005e-05,0.13697746474522027
7d6f683cca262a4a5b66038554e739d66afc678e73533a048d5afd810bdbf425,9775372,2024-09-22 01:30:05,0.060000007,853008,11,4,Linea,2024-09-22,2024-09-22 01:21:45.529,2612.7540848362987,6.000000700000001e-11,5.118048597105601e-05,0.13372202378478346
730fdaaa90b19bf143ee304260886165cf2b4195ad6ca6715d724994795b51a0,16210943,2024-09-22 01:30:08,0.0866,628941,4,2,Polygon,2024-09-22,2024-09-22 01:21:45.529,2612.7540848362987,8.66e-11,5.44662906e-05,0.1423070232510309
949ab7142ea7cc74f99b5b1feaabc8dcfdb6a38bef029c0a44e086829a0a31a3,9776267,2024-09-22 02:00:03,0.053241509,831801,11,4,Linea,2024-09-22,2024-09-22 01:21:45.529,2612.7540848362987,5.3241509e-11,4.4286340427709e-05,0.1157093168549476
e3101bb8cee84c60628e0fe5c071f4b92d481fc1098bb894b23f3c6450d6a535,16211543,2024-09-22 02:00:09,0.0945,636031,4,2,Polygon,2024-09-22,2024-09-22 01:21:45.529,2612.7540848362987,9.450000000000001e-11,6.0104929500000005e-05,0.15703940006992276
12b2af00525fe7ed3a881ea4eacc69e45f9c76dbb3ea12eb64bbed579f68837e,9777165,2024-09-22 02:30:04,0.056033,824986,11,4,Linea,2024-09-22,2024-09-22 02:13:22.563,2598.3364943278107,5.6033000000000006e-11,4.622644053800001e-05,0.12011184745275993
59096810d1eaa06d11b9b97a2d301272cacb224ad3515853ada4fd797a1ba35b,16212143,2024-09-22 02:30:09,0.115,642926,4,2,Polygon,2024-09-22,2024-09-22 02:13:22.563,2598.3364943278107,1.1500000000000002e-10,7.393649000000001e-05,0.19211188022950326
5f9393c47fad192907b8b25e2d47fd4d57dc5f902517388cfb56144f809d4e7f,9778065,2024-09-22 03:00:04,0.056816,845934,11,4,Linea,2024-09-22,2024-09-22 02:13:22.563,2598.3364943278107,5.6816e-11,4.8062586144000004e-05,0.12488277158972938
ff959de0e04ff12bbb3d3a204db0e1881d38cbd4dd313f3b4568a0670cd70334,16212742,2024-09-22 03:00:10,0.0901,622102,4,2,Polygon,2024-09-22,2024-09-22 02:13:22.563,2598.3364943278107,9.01e-11,5.6051390200000006e-05,0.14564037271446822
2966de9e3e742cd66d96961cc56e49841bb2773ad44eee08e35b065f26aa65dd,9778964,2024-09-22 03:30:03,0.054747777,845938,11,4,Linea,2024-09-22,2024-09-22 03:20:06.261,2602.3871618982967,5.4747777e-11,4.6313224979826004e-05,0.12052494211360669
779c1f74bb6993c4fb4f9f7de8e34f2e1042e7296222289338922c6a0d8537d7,16213340,2024-09-22 03:30:08,0.0894,636007,4,2,Polygon,2024-09-22,2024-09-22 03:20:06.261,2602.3871618982967,8.94e-11,5.68590258e-05,0.14796919877996403
39fbbdf80b010ce68b2748ab2470be38d9bcd9225cc50135f684a9182762e4a2,9779864,2024-09-22 04:00:04,0.056454007,836104,11,4,Linea,2024-09-22,2024-09-22 03:20:06.261,2602.3871618982967,5.6454007e-11,4.7201421068728005e-05,0.12283637221261354
4ecba6bd4dbae217a96b884b124f5ec8c3ec52801ff7cf17c238a35b5c63fdbd,16213936,2024-09-22 04:00:09,0.1,635959,4,2,Polygon,2024-09-22,2024-09-22 03:20:06.261,2602.3871618982967,1.0000000000000002e-10,6.359590000000001e-05,0.1655011537093679
f2551263099ac4567e1f7f8bfd2b47762bafb18db3e9e87d4da4bb21c099f4b6,9780763,2024-09-22 04:30:04,0.056585726,835984,11,4,Linea,2024-09-22,2024-09-22 04:14:02.768,2596.912120563344,5.6585726e-11,4.7304761564384004e-05,0.12284630866690784
2a1b37e091c44c08a54dc8b5c97ce24b994cc92adb78c6947cd6369a82faf328,16214530,2024-09-22 04:30:07,0.0916,628917,4,2,Polygon,2024-09-22,2024-09-22 04:14:02.768,2596.912120563344,9.160000000000001e-11,5.7608797200000005e-05,0.14960498369975567
a3906fc24b05b858337a4910da5058cc122fb48a56b85933d1504f2435c109cd,9781663,2024-09-22 05:00:05,0.056244334,829141,11,4,Linea,2024-09-22,2024-09-22 04:14:02.768,2596.912120563344,5.6244334000000005e-11,4.6634483337094e-05,0.12110565501430873
8679d9043c86c1d27cd5265d0cf0655a36a36b1f4580500fcb4c6661b9374354,16215125,2024-09-22 05:00:09,0.0812,622090,4,2,Polygon,2024-09-22,2024-09-22 04:14:02.768,2596.912120563344,8.12e-11,5.0513708e-05,0.13117966055979757
6bc09fe0795747855c887641ae5165ff6a1c90e69b906b884400ac4b89fbdbac,9782562,2024-09-22 05:30:03,0.056409,838927,11,4,Linea,2024-09-22,2024-09-22 05:28:11.498,2587.377444347787,5.6409000000000007e-11,4.7323033143e-05,0.12244254855232097
d68103df1c709fd33e5f8fdcc904768f7bc7b75f2b1360abc0e8c8c9767bb403,16215722,2024-09-22 05:30:10,0.0807,621906,4,2,Polygon,2024-09-22,2024-09-22 05:28:11.498,2587.377444347787,8.07e-11,5.01878142e-05,0.12985481844219757
65849859f9117745fecdb79c7e37c79b688ee240b2baaa6482379a987bb8c36f,9783463,2024-09-22 06:00:05,0.055879,831845,11,4,Linea,2024-09-22,2024-09-22 05:28:11.498,2587.377444347787,5.5879e-11,4.6482666755e-05,0.12026820351502174
45803c580647afe5b48d88097d2b9e4573f9908b32499a6c105615d89856c147,16216318,2024-09-22 06:00:08,0.0807,635927,4,2,Polygon,2024-09-22,2024-09-22 05:28:11.498,2587.377444347787,8.07e-11,5.13193089e-05,0.13278242230737664
6fadfae05c2e448c4e1bdb3f22d0b22ce6d9f4ff40d8154a0d6dd0953677a392,9784362,2024-09-22 06:30:03,0.055493007,825010,11,4,Linea,2024-09-22,2024-09-22 06:18:59.818,2587.5096906187396,5.5493007e-11,4.578228570507e-05,0.11846210792054442
ea2c65bd186cd4d42ffc9b5dcccb27e1b7f16f068be077b087c1bdb184820e8d,16216914,2024-09-22 06:30:09,0.0776,621906,4,2,Polygon,2024-09-22,2024-09-22 06:18:59.818,2587.5096906187396,7.760000000000001e-11,4.8259905600000005e-05,0.12487297340834559
2eb5cb00e34a7828314020c747a9ffe89ff50df2504a1606638dae996e19b16d,9785263,2024-09-22 07:00:05,0.055159057,845982,11,4,Linea,2024-09-22,2024-09-22 06:18:59.818,2587.5096906187396,5.5159057e-11,4.6663569358974e-05,0.1207424379152049
55f7311ecd49308634c496cff9b282d4727dbb5f246202c74a2ab60bd88db426,16217510,2024-09-22 07:00:10,0.137,628997,4,2,Polygon,2024-09-22,2024-09-22 06:18:59.818,2587.5096906187396,1.3700000000000002e-10,8.6172589e-05,0.22297240910320582
9d4576be791020bcea8f3e3edabc4b95b781a8d87ea79b0b2896c049bd9df071,9786162,2024-09-22 07:30:03,0.051755547,824894,11,4,Linea,2024-09-22,2024-09-22 07:24:40.877,2583.427460475254,5.1755547e-11,4.2692840187018e-05,0.11029385570482378
13ba8fe8019abcb22100a64515ad150fab03555e6dbbe08dcfc8b4b61f77fb19,16218104,2024-09-22 07:30:07,0.227,622022,4,2,Polygon,2024-09-22,2024-09-22 07:24:40.877,2583.427460475254,2.2700000000000002e-10,0.000141198994,0.3647773584910806
a632f00d3eabe881e42d550c5137b2f60e4bcfcd68855798bba6faa71dad5211,9787062,2024-09-22 08:00:03,0.05687517,824918,11,4,Linea,2024-09-22,2024-09-22 07:24:40.877,2583.427460475254,5.6875170000000005e-11,4.691735148606e-05,0.12120757420185688
34fa8efe88bbbc3d4b598953d11bc4ab7d330f295f31eed6a5a7c6d68cf75c04,16218699,2024-09-22 08:00:09,0.145,621998,4,2,Polygon,2024-09-22,2024-09-22 07:24:40.877,2583.427460475254,1.45e-10,9.018971e-05,0.23299857346629962
ec703ee47f49773017c5d3b09740e6e34dd6fbd06581bee1be5469a721c6e786,9787963,2024-09-22 08:30:05,0.058495878,824902,11,4,Linea,2024-09-22,2024-09-22 08:20:52.075,2590.8929701311604,5.8495878e-11,4.8253366753956e-05,0.12501930870798525
04edd5fb39858599f82ac756e321a3a9380618df7b1885eae797abac2cac762e,16219294,2024-09-22 08:30:09,0.126,650060,4,2,Polygon,2024-09-22,2024-09-22 08:20:52.075,2590.8929701311604,1.26e-10,8.190756e-05,0.2122137214045962
8adc10a297b49f91214a8f420928a3083a6e2abfb707c16a9be3801843a7dad3,9788862,2024-09-22 09:00:03,0.058335093,824954,11,4,Linea,2024-09-22,2024-09-22 08:20:52.075,2590.8929701311604,5.833509300000001e-11,4.8123768310722e-05,0.12468353301247034
640cc1d9f1739e793d812d6b6e060f6febb688cdc3583656d9c025f8dd983fe2,16219890,2024-09-22 09:00:07,0.15,622034,4,2,Polygon,2024-09-22,2024-09-22 08:20:52.075,2590.8929701311604,1.5e-10,9.33051e-05,0.2417435276673849
82b6fd1cc1406cdabdc32e9e438f4cc6b1163a4e77135b30a7a967cf5043f231,9789762,2024-09-22 09:30:03,0.0630403,829049,11,4,Linea,2024-09-22,2024-09-22 09:15:50.935,2587.6655471064655,6.30403e-11,5.22634976747e-05,0.13524045230410006
8295423bcc1f015470b56da7edd383f3d73b6b11cd307d3869b663c26423a7d6,16220487,2024-09-22 09:30:07,0.283,621954,4,2,Polygon,2024-09-22,2024-09-22 09:15:50.935,2587.6655471064655,2.83e-10,0.000176012982,0.4554627293648705
d48cc25378ec7974cbb1fc8de92baeb3959ba11327769a646eff9db59cb6870e,9790662,2024-09-22 10:00:04,0.065738302,824838,11,4,Linea,2024-09-22,2024-09-22 09:15:50.935,2587.6655471064655,6.5738302e-11,5.4223449545076e-05,0.14031215223305893
b91b5783c2bd8b37a11b5421865d19895a772df7e0104f033c2eb8d6b6177bae,16221084,2024-09-22 10:00:09,0.2,622010,4,2,Polygon,2024-09-22,2024-09-22 09:15:50.935,2587.6655471064655,2.0000000000000003e-10,0.00012440200000000002,0.32191076939113855
c6cf84b822489708f89196453881b65887fb4d02aa09fd49c9ee33d4eaebacbf,9791562,2024-09-22 10:30:04,0.066487283,824726,11,4,Linea,2024-09-22,2024-09-22 10:23:41.625,2579.4503592330275,6.6487283e-11,5.4833790959458e-05,0.14144104178848269
2483798afaa69a8ad524e24368352a8ed67e7f9b4ca605ddc3f9f9689a5321d0,16221679,2024-09-22 10:30:07,0.149,629089,4,2,Polygon,2024-09-22,2024-09-22 10:23:41.625,2579.4503592330275,1.49e-10,9.373426100000001e-05,0.24178287320889238
80ce6a00391e94f1525eebbdb9293b5738ff5d1e8a266b65f77907afc20cb978,9792461,2024-09-22 11:00:04,0.071005478,831965,11,4,Linea,2024-09-22,2024-09-22 10:23:41.625,2579.4503592330275,7.1005478e-11,5.9074072504269994e-05,0.15237863754249714
